head,type,value,tail_pos,tail_neg
731,3,1881,812,1116
417,1,6,699,1617
417,3,1180,729,798
385,1,3,38,723
385,2,98,96,351
385,3,342,195,190
623,1,12,662,1652
623,3,392,110,1470
66,1,2,486,982
66,3,145,38,315
97,1,6,738,687
97,3,346,215,954
969,1,0,542,183
969,2,117,102,1052
969,3,1669,625,44
553,1,6,542,771
553,2,372,462,1388
553,3,713,568,1176
96,1,3,141,290
96,2,98,385,595
96,3,342,728,1178
79,1,5,38,1023
79,3,193,172,523
181,1,1,560,1253
181,3,193,172,225
172,1,3,210,869
172,3,193,174,200
173,1,12,172,141
173,2,181,655,1468
173,3,420,395,856
739,1,8,498,1585
498,1,1,50,1111
498,3,861,486,194
402,1,12,173,394
402,3,371,734,669
421,1,6,69,476
421,3,154,40,1427
423,1,9,728,443
423,2,84,174,345
692,1,2,495,1398
692,2,181,655,561
692,3,428,204,450
174,1,1,1469,1236
174,2,84,210,351
174,3,193,79,710
99,1,12,202,865
99,2,106,432,511
392,1,6,61,756
392,3,270,73,1644
812,1,6,366,1142
812,3,1881,731,973
1220,1,6,393,993
61,1,2,560,597
202,1,8,69,475
215,1,6,1036,75
215,3,346,97,1189
82,1,9,96,923
82,2,84,210,1191
82,3,298,365,62
432,1,10,418,1618
432,2,103,404,1361
69,1,2,243,1596
69,2,68,204,1663
69,3,0,88,180
462,1,8,762,997
462,2,372,553,162
746,1,9,423,654
746,2,539,776,751
195,1,3,210,759
195,2,98,141,48
195,3,342,96,1232
88,1,2,220,707
88,3,0,69,61
776,1,6,542,103
776,2,539,746,595
776,3,565,627,241
1055,1,6,40,1437
1055,3,45,699,643
4,1,2,739,1398
4,2,6,386,88
4,3,15,728,1041
1469,1,1,627,26
238,1,2,1055,885
238,3,17,716,740
785,1,2,486,1647
785,3,866,716,1466
660,1,6,498,609
419,1,12,215,575
585,1,6,1221,1180
365,1,6,69,271
365,3,298,82,1121
1503,1,6,584,1024
1503,3,2551,1053,1123
560,1,1,399,387
72,1,2,61,671
72,3,269,395,1018
228,1,3,38,1437
228,3,741,230,250
71,1,1,102,1087
210,1,3,141,570
210,2,84,82,38
210,3,193,79,1226
73,1,1,399,1511
73,3,270,392,1544
622,1,10,63,1424
141,1,3,73,1245
141,2,98,385,1611
141,3,342,96,583
393,1,2,386,1229
393,2,95,94,655
393,3,257,69,418
662,1,6,585,152
584,1,10,423,292
716,1,2,367,156
716,3,17,238,663
378,1,6,1053,1088
732,1,8,783,577
732,2,530,728,104
732,3,536,781,1191
949,1,2,1053,264
196,1,6,1043,145
196,3,96,95,221
83,1,6,66,1081
83,2,85,418,1593
191,1,6,417,577
404,1,2,996,271
404,2,106,432,575
230,1,2,728,520
230,3,743,228,692
655,1,6,365,1589
655,2,181,173,1327
1053,1,2,95,509
1053,3,2551,1503,1347
568,1,1,82,12
568,3,145,66,534
941,1,2,196,1516
941,3,336,94,713
729,1,6,699,1474
729,3,271,73,1075
495,1,1,627,1496
506,1,6,584,328
486,1,8,738,386
486,3,861,498,1264
946,1,0,432,935
95,1,2,63,1613
95,3,96,196,1396
747,1,20,969,128
431,1,12,432,133
431,3,415,210,939
38,1,6,812,1021
38,3,145,66,425
418,1,10,560,115
418,2,85,83,131
243,1,2,746,510
243,2,62,63,896
243,3,1,63,1672
762,1,2,1036,884
728,1,2,376,1660
728,2,530,732,201
728,3,15,4,577
627,1,6,66,1201
627,3,565,776,21
588,1,12,210,1153
625,1,2,417,161
625,2,117,969,627
625,3,1669,969,1082
102,1,1,812,474
102,2,117,625,841
102,3,366,969,950
1091,1,1,1469,902
542,1,6,365,301
768,1,2,1043,308
699,1,10,432,386
699,3,712,433,263
1221,1,6,1036,1275
1221,3,1881,812,1488
366,1,6,627,1573
366,3,746,1037,1485
1043,1,6,498,630
1043,3,670,386,1558
204,1,2,72,760
204,2,68,69,536
204,3,428,692,460
781,1,2,88,1152
781,3,536,732,1289
367,1,2,419,696
738,1,8,367,215
738,3,648,196,1297
451,1,8,739,1426
451,3,155,40,988
49,1,2,623,470
49,3,189,1221,860
399,1,3,627,832
433,1,2,386,1086
433,3,329,627,146
996,1,10,1503,1405
232,1,6,486,362
376,1,2,110,287
63,1,2,1043,149
63,2,62,243,973
63,3,1,243,1008
790,1,1,73,631
40,1,6,731,841
40,3,155,451,1353
110,1,2,102,564
110,3,393,215,1336
386,1,2,4,759
386,2,6,4,714
386,3,670,1043,177
783,1,2,716,681
783,2,337,734,568
783,3,1983,1053,1381
1036,1,6,79,1155
944,1,6,220,645
944,3,15,4,590
1037,1,6,69,1573
1037,3,746,366,1195
94,1,10,393,430
94,2,95,393,1397
94,3,336,941,309
395,1,2,944,451
395,3,420,173,572
401,1,2,1053,375
90,1,8,781,342
734,1,2,395,1553
734,2,337,783,332
734,3,371,731,586
268,1,6,31,1034
268,2,44,42,206
117,1,1,405,879
117,2,30,27,1442
117,3,416,298,1456
181,1,3,50,895
181,3,194,50,1292
1,1,1,426,202
1,3,0,69,307
150,1,2,202,490
249,1,1,1,722
273,1,5,282,790
273,3,592,175,1080
50,1,12,202,1073
50,3,192,172,564
1016,1,3,17,947
475,1,6,470,1014
546,1,3,31,1620
546,2,258,298,109
546,3,12,125,1073
298,1,3,27,1375
298,2,258,546,1148
298,3,12,546,1437
284,1,2,1047,124
591,1,7,12,1549
455,1,1,121,245
455,2,27,24,362
455,3,92,24,926
7,1,4,1016,329
7,2,9,168,224
7,3,25,144,506
111,1,17,222,1480
111,3,395,222,236
685,1,4,234,1614
685,3,154,595,1080
926,1,2,204,1642
713,1,6,122,399
288,1,7,480,1201
471,1,7,591,453
471,3,189,216,130
410,1,2,24,1495
410,3,665,202,1674
222,1,9,298,1161
222,3,395,111,286
237,1,6,274,82
237,3,284,405,298
248,1,5,17,853
108,1,2,1,978
405,1,1,455,643
405,2,77,447,741
405,3,860,273,360
24,1,2,1011,217
24,2,27,455,634
24,3,92,455,99
257,1,2,692,1248
257,3,104,27,1204
282,1,6,284,1054
282,3,208,85,216
276,1,6,216,1614
276,3,416,117,1354
125,1,6,12,219
125,3,12,298,863
1047,1,9,176,211
1047,2,193,202,1168
1047,3,745,231,1533
1011,1,2,69,1309
121,1,1,249,1080
121,3,104,27,20
122,1,6,273,1215
122,3,264,71,335
595,1,6,196,377
595,2,34,92,956
595,3,592,273,516
202,1,12,81,1266
202,2,193,1047,1159
202,3,666,1047,674
175,1,6,471,549
175,2,9,168,53
175,3,592,273,509
144,1,3,27,1401
144,2,158,265,292
144,3,25,7,216
87,1,6,157,828
87,3,316,318,1525
157,1,6,68,89
157,3,437,125,455
42,1,2,85,842
42,2,44,268,399
81,1,6,735,894
81,3,188,64,472
64,1,6,150,62
64,3,188,81,88
28,1,6,85,1219
28,3,0,735,505
234,1,6,595,718
234,2,84,82,627
231,1,3,471,873
231,3,745,1047,1521
174,1,3,39,1648
174,2,84,82,1114
174,3,193,172,302
11,1,6,274,802
789,1,2,27,1293
789,3,208,85,931
588,1,0,1,869
71,1,1,50,527
71,3,264,122,854
480,1,1,82,87
56,1,6,71,1021
56,3,12,546,605
216,1,2,658,1034
216,2,181,655,717
216,3,194,172,61
172,1,1,50,339
172,3,192,181,1464
447,1,15,17,1667
447,2,77,405,1414
68,1,12,50,716
228,1,1,234,1573
228,2,208,227,1526
228,3,744,227,1073
96,1,3,181,704
96,2,98,176,644
96,3,343,195,108
89,1,4,265,494
89,3,193,174,440
470,1,6,237,1210
470,3,107,28,858
955,1,8,713,793
955,3,647,196,400
179,1,9,96,63
95,1,2,367,1573
95,3,96,196,327
12,1,6,85,335
12,3,46,789,1165
168,1,2,789,296
168,2,9,7,1526
195,1,3,248,1326
195,2,98,176,1265
195,3,343,96,1202
69,1,2,81,810
69,2,68,204,1087
69,3,0,28,921
31,1,3,546,1226
31,2,34,92,477
31,3,118,735,482
658,1,2,196,1210
83,1,2,69,11
98,1,6,71,1453
98,2,100,735,634
22,1,13,58,1388
176,1,1,174,171
176,2,98,195,1415
176,3,566,195,1271
692,1,2,746,241
692,2,181,655,435
692,3,428,204,911
208,1,2,83,808
318,1,6,273,734
318,2,84,234,1504
318,3,149,39,1596
239,1,2,1011,1595
274,1,6,12,432
92,1,6,284,123
92,2,34,31,892
92,3,110,746,1137
143,1,6,87,111
462,1,8,69,1530
173,1,1,174,262
173,2,181,216,737
82,1,1,11,1122
82,2,84,234,454
82,3,296,265,1284
204,1,2,455,677
204,2,68,69,231
204,3,428,692,662
746,1,9,298,1250
746,3,110,92,915
27,1,2,239,440
27,2,30,117,328
27,3,104,257,239
426,1,3,17,474
70,1,2,24,561
17,1,3,176,1482
17,3,67,39,1388
265,1,1,257,471
265,2,158,144,675
265,3,415,117,359
196,1,2,202,266
196,3,96,95,1346
58,1,6,735,385
58,3,149,39,841
101,1,12,125,64
732,1,2,284,874
732,3,16,176,1533
655,1,6,735,1471
655,2,181,173,1176
735,1,6,658,27
735,2,100,98,565
735,3,0,69,27
227,1,1,480,98
227,2,208,228,1086
227,3,743,228,901
367,1,8,202,492
39,1,5,789,744
39,3,67,17,552
85,1,6,175,330
85,3,208,282,316
300,1,3,1016,1230
300,2,56,515,1537
300,3,193,174,1295
340,1,6,31,1668
340,3,290,79,290
50,1,12,432,1654
50,3,193,566,993
222,1,9,82,1651
222,3,395,111,1316
1,1,2,495,1247
1,3,0,88,771
181,1,3,172,674
181,3,193,566,379
293,1,6,492,1023
293,2,69,70,1321
293,3,544,823,888
515,1,6,216,797
515,2,56,300,1278
127,1,6,724,455
127,2,138,180,993
127,3,282,293,149
248,1,2,425,298
248,3,376,186,948
283,1,8,494,1017
283,3,87,22,332
628,1,6,1101,1300
628,3,108,28,1032
111,1,17,222,224
111,2,125,211,1226
111,3,395,222,794
257,1,10,609,982
257,3,111,79,1201
282,1,6,11,1615
282,3,881,723,1121
298,1,5,659,1145
298,3,12,866,996
275,1,6,663,16
275,3,260,70,520
117,1,3,31,393
117,3,417,193,1495
151,1,2,837,96
274,1,6,1101,1434
274,2,240,482,1116
274,3,861,498,1525
294,1,2,197,1056
294,3,420,651,531
740,1,6,611,608
25,1,2,131,318
25,2,28,197,160
25,3,13,203,101
405,1,1,193,69
405,3,284,237,533
237,1,2,25,1490
237,3,284,405,1494
472,1,1,491,40
472,3,642,193,1678
1016,1,5,163,231
284,1,6,193,430
284,3,346,97,237
121,1,1,257,1652
121,3,298,82,1480
866,1,2,497,600
866,2,90,88,601
866,3,666,202,27
1047,1,2,493,1275
1047,2,193,202,1084
1047,3,666,866,348
473,1,10,432,1064
473,2,93,91,258
473,3,56,234,147
823,1,6,213,257
823,3,1311,792,734
225,1,1,416,1419
225,2,207,404,105
225,3,736,443,572
603,1,7,525,1472
603,2,186,505,1276
603,3,1357,490,1367
506,1,6,692,1498
506,3,1363,492,1059
95,1,2,514,1158
95,3,96,25,20
419,1,2,493,563
419,2,155,416,1136
419,3,499,143,342
28,1,1,498,1640
28,3,0,69,1152
180,1,6,511,1497
180,2,138,127,1483
180,3,443,507,448
525,1,5,1020,1212
525,2,391,494,1017
525,3,861,274,240
969,1,2,428,285
969,2,117,225,997
969,3,602,178,893
490,1,8,632,828
490,2,186,489,948
490,3,1358,505,128
228,1,1,511,333
661,1,4,234,795
661,2,489,1126,505
661,3,1606,601,957
192,1,6,283,1331
192,2,26,23,154
192,3,592,628,1208
705,1,8,478,28
705,3,1609,602,1166
601,1,6,275,1234
601,2,148,133,1145
601,3,1345,1020,1594
491,1,8,489,706
491,2,384,483,693
491,3,478,489,104
487,1,2,497,293
487,2,386,526,1588
487,3,456,131,1456
520,1,1,117,1127
520,2,401,1126,277
520,3,299,82,870
79,1,5,1269,1677
79,3,111,257,371
202,1,2,154,145
202,2,193,1047,577
202,3,666,1047,147
659,1,2,1,1024
659,2,151,837,982
659,3,1331,494,71
662,1,6,866,984
662,3,311,86,251
197,1,2,163,556
197,2,28,25,1212
197,3,650,435,882
318,1,6,651,1079
318,2,84,82,741
318,3,149,58,1317
97,1,19,203,1671
97,3,346,215,1627
31,1,4,603,1592
31,3,13,25,1628
480,1,1,300,1292
480,2,186,505,576
480,3,1331,490,678
174,1,1,1,155
174,2,84,234,81
174,3,193,300,1016
481,1,6,443,1550
481,2,240,486,760
481,3,1339,663,1604
135,1,1,181,1150
135,2,150,474,1150
503,1,2,1047,1520
503,3,1389,836,1666
435,1,13,651,1621
435,2,190,194,1306
435,3,294,956,321
604,1,2,154,279
604,2,151,496,202
486,1,6,468,369
486,2,240,482,405
486,3,861,519,1378
707,1,6,178,952
707,2,69,293,408
707,3,453,631,1372
1269,1,6,526,720
1269,2,240,481,739
1269,3,1606,601,418
474,1,2,257,106
474,2,150,135,381
474,3,673,205,1239
498,1,8,213,264
498,2,385,484,138
498,3,558,497,558
614,1,6,98,75
614,3,1363,506,1201
22,1,6,526,813
22,3,87,283,1194
69,1,2,837,1410
69,2,68,204,889
69,3,257,393,828
504,1,13,293,1121
504,3,13,31,452
176,1,1,495,1448
176,3,16,732,1657
187,1,6,205,530
187,2,138,127,757
187,3,438,180,1097
692,1,6,192,886
692,2,181,216,609
692,3,609,180,1119
216,1,2,25,327
216,2,181,692,1457
216,3,194,172,93
58,1,6,427,636
58,3,149,318,1145
133,1,8,482,939
133,2,144,132,622
133,3,466,507,265
526,1,6,393,861
526,2,386,487,766
526,3,657,511,1666
615,1,4,603,1049
615,2,186,505,633
432,1,10,215,507
432,2,330,501,1461
178,1,6,614,352
178,3,602,969,373
234,1,1,1126,1613
234,2,84,174,531
234,3,56,473,1390
134,1,6,213,1472
134,3,468,1020,436
48,1,6,282,265
1020,1,6,427,1550
1020,2,144,132,1627
1020,3,468,134,89
64,1,6,655,112
64,3,207,203,65
98,1,6,381,877
98,2,100,735,118
485,1,6,47,1142
485,2,144,133,756
485,3,456,131,1063
732,1,8,498,791
732,3,536,632,372
427,1,6,496,314
427,3,1205,487,528
610,1,21,485,466
610,2,458,605,251
610,3,1632,1269,1246
492,1,6,216,108
492,2,389,507,848
492,3,1364,659,652
836,1,8,498,389
836,3,1389,663,1503
663,1,2,95,1415
663,2,344,428,1516
663,3,1339,481,1475
496,1,6,501,1080
496,2,151,136,1134
496,3,477,136,890
52,1,2,659,827
1101,1,6,632,701
1101,3,104,121,580
611,1,6,468,1157
423,1,9,82,517
423,2,84,174,670
489,1,6,22,1411
489,2,186,615,93
489,3,1331,497,1462
494,1,8,602,1496
494,2,391,525,986
494,3,1331,480,821
511,1,13,143,372
511,2,192,199,1535
511,3,657,199,1468
172,1,3,472,1609
172,3,194,181,93
209,1,2,610,1616
209,2,181,216,941
204,1,2,1047,1387
204,2,68,69,1037
204,3,428,692,970
194,1,2,969,127
194,2,190,435,576
194,3,294,81,357
200,1,6,483,419
200,2,150,474,1631
588,1,10,605,1304
47,1,6,606,1179
47,3,180,293,795
23,1,5,628,614
23,2,26,192,649
735,1,6,70,1188
735,2,100,98,650
735,3,118,651,547
381,1,6,47,298
602,1,6,58,550
602,2,458,610,1651
602,3,1609,705,234
632,1,8,692,127
632,3,536,153,586
478,1,2,404,71
478,2,144,133,1644
478,3,558,498,1506
495,1,2,487,1486
357,1,6,606,141
357,2,188,191,895
11,1,6,97,1402
136,1,2,478,432
136,2,151,496,1307
136,3,477,478,1035
208,1,2,630,75
208,3,248,503,519
483,1,6,511,477
483,2,384,491,731
483,3,478,136,1400
527,1,13,58,181
527,3,316,318,1011
655,1,1,498,580
655,2,181,209,930
1124,1,6,48,1130
1124,3,1606,837,1640
428,1,2,474,22
428,2,344,663,1455
631,1,6,823,453
631,3,453,707,1403
502,1,2,194,532
502,2,15,514,1136
502,3,530,514,446
154,1,2,692,706
154,3,534,153,1637
484,1,7,163,155
484,2,385,519,1114
484,3,861,483,1384
482,1,2,705,392
482,2,240,486,1165
482,3,1343,630,1532
186,1,2,663,1322
186,3,376,248,629
213,1,6,425,74
213,2,88,86,727
83,1,8,481,595
163,1,2,404,1553
163,2,142,630,856
163,3,562,474,339
493,1,7,134,673
497,1,2,381,43
497,2,391,525,50
497,3,558,162,1599
792,1,2,514,1407
792,2,15,514,221
792,3,794,248,1222
479,1,8,604,324
479,2,186,490,236
479,3,477,603,1168
566,1,5,178,1305
566,3,193,172,1543
956,1,2,151,1651
956,3,1255,443,528
215,1,6,866,1314
215,3,346,97,1424
191,1,6,143,622
191,2,188,357,633
185,1,7,611,908
185,2,186,489,1225
70,1,2,163,1058
70,2,69,707,4
70,3,260,275,1620
723,1,6,133,1116
723,3,881,282,1526
86,1,8,487,1187
86,2,88,213,1589
86,3,311,662,619
507,1,6,196,1301
507,2,389,492,92
507,3,443,127,1177
199,1,6,194,227
199,2,192,511,474
199,3,657,526,1331
724,1,6,468,401
724,3,795,248,948
630,1,1,82,57
630,2,142,131,1519
630,3,1343,482,846
1126,1,6,357,608
1126,2,489,661,718
82,1,1,405,20
82,2,84,423,125
82,3,298,121,1173
648,1,6,740,1376
241,1,3,172,25
143,1,6,187,1251
143,3,171,662,284
56,1,5,163,176
56,3,12,866,1328
211,1,2,294,55
211,2,125,111,1617
488,1,6,602,630
606,1,6,506,351
99,1,10,404,674
99,2,106,501,402
501,1,6,86,884
501,2,327,404,846
605,1,6,28,154
605,2,458,602,986
605,3,1347,484,1659
650,1,6,178,250
651,1,6,88,722
651,3,118,735,381
425,1,6,632,670
425,3,188,64,551
162,1,6,735,1181
162,3,558,497,1257
153,1,2,837,1324
153,3,534,154,621
203,1,6,655,831
203,3,207,64,799
131,1,2,866,292
131,2,142,163,1593
131,3,456,1269,109
514,1,8,274,3
514,2,15,502,30
514,3,531,609,297
609,1,8,491,942
609,3,531,187,1485
416,1,6,605,1460
416,2,155,419,52
505,1,22,489,793
505,2,186,480,1488
505,3,1358,490,562
443,1,6,614,1180
443,2,186,505,1472
443,3,1255,956,748
404,1,2,494,639
404,2,106,432,998
404,3,1152,497,1011
91,1,0,473,898
91,2,93,473,1247
132,1,10,99,506
132,2,144,133,255
132,3,460,605,564
205,1,6,1020,1521
205,3,673,474,1304
837,1,6,192,1673
837,2,151,604,844
837,3,479,136,1674
81,1,6,956,938
81,3,294,194,889
519,1,6,83,552
519,2,385,498,700
519,3,861,274,1345
88,1,8,216,43
88,2,90,866,1638
88,3,0,28,273
193,1,6,427,290
193,3,642,472,1508
468,1,6,31,576
196,1,6,492,719
196,3,96,25,673
393,1,6,526,119
393,3,96,95,127
430,1,2,154,1106
79,1,3,291,457
98,1,6,79,1305
185,1,4,659,1478
285,1,6,282,1244
127,1,6,215,1049
127,3,443,778,478
282,1,6,58,183
742,1,5,291,1
742,3,270,392,1360
620,1,5,673,1318
620,3,13,291,484
223,1,6,655,993
64,1,6,660,41
520,1,6,9,816
510,1,3,79,484
660,1,6,98,1461
318,1,6,293,62
318,2,84,423,827
318,3,149,58,517
69,1,6,79,864
378,1,2,659,173
423,1,10,215,1679
423,2,84,318,478
357,1,6,778,1336
655,1,1,510,1301
655,2,181,216,789
215,1,6,98,413
215,3,346,97,9
97,1,6,98,551
97,3,346,215,113
77,1,4,98,1501
77,3,13,291,1055
392,1,6,98,1482
392,3,270,742,645
402,1,6,223,151
58,1,13,468,762
58,3,149,318,1533
673,1,5,293,15
162,1,6,468,448
468,1,6,216,1000
659,1,4,185,662
216,1,2,778,277
216,2,181,655,289
216,3,710,293,1274
71,1,6,64,608
9,1,5,293,858
9,3,34,620,86
427,1,6,79,459
778,1,6,293,1499
778,3,1392,620,212
293,1,6,69,401
293,3,282,127,853
291,1,6,660,732
291,3,13,77,641
258,1,9,230,396
313,1,6,538,816
300,1,3,380,372
538,1,1,751,1409
751,1,1,227,287
259,1,1,228,332
230,1,9,258,1630
230,3,742,227,551
228,1,3,259,537
228,2,208,227,63
228,3,741,227,280
380,1,3,228,71
222,1,9,228,160
227,1,1,538,745
227,2,208,228,373
227,3,744,230,522
269,1,6,97,1331
258,1,6,435,603
258,2,68,69,50
300,1,6,331,477
300,2,56,684,728
300,3,193,181,834
879,1,3,455,251
326,1,6,300,399
326,3,649,197,167
328,1,4,333,704
328,3,812,739,381
301,1,1,259,1096
301,3,819,1295,397
268,1,2,262,1232
322,1,6,157,1202
322,3,956,1296,800
330,1,5,876,389
688,1,2,319,1389
688,2,125,1393,821
748,1,8,51,1555
748,3,110,161,171
266,1,3,331,1020
266,2,236,680,322
266,3,846,680,1134
690,1,6,471,323
690,3,196,51,998
325,1,6,261,756
325,3,895,292,423
260,1,9,82,906
260,3,296,82,596
880,1,6,874,1307
880,3,1888,872,676
990,1,8,872,1626
1026,1,6,990,1378
329,1,6,196,388
329,3,909,1221,12
457,1,6,582,472
681,1,12,680,1181
991,1,6,873,623
991,3,976,333,252
261,1,2,243,553
1295,1,2,319,106
1295,3,819,301,168
262,1,2,1026,504
682,1,4,984,1658
303,1,6,262,908
306,1,2,938,437
304,1,6,289,795
304,3,914,582,1573
1296,1,6,875,231
1296,3,956,322,1555
286,1,6,64,1294
286,3,149,318,260
877,1,3,881,535
305,1,6,991,688
305,3,315,87,1384
331,1,6,690,82
331,3,197,51,1547
687,1,2,876,933
333,1,6,582,455
333,3,976,991,611
332,1,6,87,564
332,3,420,294,1274
302,1,6,333,117
749,1,2,196,1652
335,1,2,687,1417
938,1,8,582,843
938,3,58,15,1449
359,1,5,263,290
359,3,166,984,88
937,1,6,216,189
881,1,2,319,1623
881,2,615,876,79
881,3,2187,876,217
299,1,5,245,1298
299,3,826,260,1587
294,1,2,1026,20
294,3,420,173,1374
288,1,7,682,977
288,3,138,319,1295
995,1,2,988,33
321,1,6,990,1287
324,1,4,328,1061
876,1,3,687,1077
876,2,615,881,326
876,3,291,881,1606
873,1,6,303,629
873,3,59,15,460
874,1,6,435,685
680,1,1,228,1039
680,2,236,266,495
680,3,843,266,690
245,1,6,332,1242
245,3,193,300,484
678,1,6,937,1386
678,3,895,292,1262
243,1,10,301,110
243,3,1,1,330
984,1,3,471,1396
984,3,343,323,736
989,1,2,938,182
875,1,6,357,825
875,3,382,107,1224
292,1,6,191,858
292,3,895,678,700
259,1,3,263,762
259,3,825,263,836
319,1,2,1026,1306
319,3,138,288,1387
242,1,6,302,1120
289,1,6,880,362
289,3,591,175,1133
1393,1,2,262,260
1393,2,125,688,1251
988,1,2,393,179
872,1,8,873,1468
872,3,1888,880,533
263,1,3,328,1367
263,3,825,259,1416
878,1,2,749,1462
1392,1,6,197,352
1392,3,974,332,588
323,1,1,266,705
323,3,343,984,348
1,1,2,687,463
1,3,1,243,170
194,1,6,873,1081
194,2,190,435,79
194,3,294,435,371
471,1,6,302,319
471,2,53,51,1060
471,3,189,1221,108
393,1,10,989,1533
393,3,96,755,147
1025,1,6,261,1131
1025,3,2408,984,1467
684,1,5,881,485
684,2,56,300,1408
684,3,14,284,1660
720,1,3,263,1585
720,3,1582,739,328
216,1,8,872,899
216,2,181,173,317
216,3,189,1221,463
222,1,9,82,1259
50,1,1,135,283
50,3,194,181,31
228,1,3,877,1173
228,3,743,229,414
229,1,9,258,1473
229,3,744,228,331
1265,1,6,161,380
380,1,7,332,76
380,3,967,328,642
173,1,12,294,1172
173,2,181,216,963
173,3,420,294,1629
161,1,6,435,16
161,3,110,748,873
172,1,1,331,744
172,3,585,181,151
455,1,2,1,566
181,1,1,455,701
181,3,193,245,126
174,1,3,172,671
174,2,84,82,30
174,3,193,300,925
82,1,4,324,1163
82,2,84,174,902
82,3,299,1039,748
196,1,2,242,1189
196,3,96,755,1434
22,1,6,325,351
64,1,5,330,1287
64,3,207,332,1034
435,1,6,216,1242
435,2,190,194,1463
435,3,294,194,227
739,1,2,269,549
739,3,1582,720,1128
1221,1,8,319,546
1221,3,189,471,666
403,1,3,471,1176
403,3,745,329,579
145,1,9,222,313
145,3,4,393,1542
755,1,3,879,443
755,3,96,393,88
527,1,6,874,335
527,3,316,359,448
318,1,16,191,67
318,2,84,82,46
318,3,316,87,1560
28,1,6,87,141
28,3,0,69,133
157,1,6,299,424
157,3,547,286,1066
197,1,2,1393,1371
197,3,650,435,978
357,1,6,303,202
357,2,188,191,1608
175,1,6,457,1091
175,3,591,289,1311
69,1,2,455,1215
69,2,68,258,1670
69,3,0,28,720
127,1,6,357,1023
135,1,9,82,347
135,2,150,179,1056
191,1,6,471,145
191,2,188,357,419
582,1,6,261,1052
582,3,296,260,1465
15,1,6,582,446
15,3,58,938,1289
107,1,6,880,397
107,3,382,875,1235
97,1,6,332,172
97,3,346,284,1319
1039,1,6,1392,33
1039,3,299,82,950
87,1,13,527,955
87,3,316,318,1639
51,1,8,284,321
51,2,53,471,1283
51,3,197,331,490
179,1,5,876,1328
179,2,150,135,1017
284,1,6,269,1293
284,3,346,97,1282
340,1,6,100,999
302,1,6,475,1294
302,3,208,282,193
326,1,6,340,1095
262,1,6,126,835
286,1,6,888,1208
303,1,6,282,1014
327,1,6,678,266
327,3,592,287,1347
333,1,7,324,413
331,1,6,303,135
301,1,2,262,234
301,3,111,678,89
299,1,5,327,1330
299,3,908,597,1495
300,1,6,597,530
300,3,756,235,158
294,1,2,150,1039
324,1,7,312,282
245,1,6,678,681
245,3,193,300,367
678,1,6,313,478
678,3,111,301,139
328,1,4,327,972
328,3,270,742,527
748,1,1,117,67
289,1,6,268,1291
289,3,591,751,959
343,1,9,235,1323
751,1,4,328,1480
751,3,4,235,1132
995,1,2,1137,420
322,1,5,299,459
322,3,152,888,1134
307,1,6,888,1081
312,1,6,245,233
312,2,194,291,1225
312,3,208,282,309
313,1,6,126,217
313,3,244,287,84
258,1,7,597,661
888,1,6,322,608
888,3,152,322,774
887,1,6,237,414
887,3,513,147,333
268,1,8,748,160
269,1,6,291,1342
7,1,4,100,36
475,1,6,303,294
285,1,6,591,1497
222,1,9,235,1483
222,3,395,111,1023
100,1,4,324,119
980,1,6,237,1549
591,1,6,268,1089
591,3,894,291,1606
147,1,6,471,792
147,3,513,282,984
846,1,6,331,432
846,3,746,815,227
125,1,6,302,1336
150,1,6,340,67
117,1,1,751,1505
117,3,417,291,541
237,1,8,980,1403
237,3,284,405,900
742,1,4,685,1122
742,3,270,328,880
471,1,6,303,1494
111,1,17,280,76
111,3,395,222,216
291,1,3,678,1461
291,2,194,312,321
291,3,13,25,251
287,1,6,268,424
287,3,592,327,110
126,1,6,100,996
1137,1,6,258,1549
685,1,1,117,764
274,1,6,286,608
472,1,3,328,145
25,1,2,815,1317
25,3,13,291,1397
597,1,3,328,1155
597,3,908,299,1223
290,1,2,235,1551
280,1,13,289,857
405,1,4,333,605
405,3,284,237,99
235,1,2,25,233
235,3,756,300,112
1282,1,6,147,1201
282,1,5,299,77
282,3,208,312,1558
815,1,8,1137,1033
815,3,746,846,1432
302,1,5,310,1309
269,1,2,938,1491
313,1,6,333,1190
272,1,6,326,982
272,3,787,268,877
310,1,6,326,535
310,3,858,272,810
305,1,6,937,490
268,1,6,329,105
268,3,787,272,1443
300,1,6,305,833
331,1,3,300,1033
307,1,7,895,635
887,1,6,258,181
258,1,6,269,265
288,1,15,895,117
288,2,200,895,581
347,1,6,304,855
347,3,592,327,378
327,1,6,300,1435
327,3,592,347,724
937,1,6,887,230
749,1,2,268,1042
333,1,6,310,798
329,1,6,272,1231
332,1,7,307,434
332,3,420,294,1161
301,1,1,300,753
938,1,2,347,1671
326,1,3,300,1351
304,1,6,310,785
294,1,2,938,704
294,3,420,332,1161
328,1,4,333,21
895,1,7,302,1120
895,2,200,288,957
873,1,6,331,1585
538,1,6,207,181
538,3,670,204,395
294,1,2,739,1332
294,2,66,411,789
294,3,420,173,553
268,1,6,651,670
268,2,44,42,950
268,3,786,246,1362
748,1,8,275,1149
748,2,434,566,595
748,3,110,470,272
271,1,9,578,776
343,1,9,831,1473
328,1,3,363,389
328,2,73,1217,762
